sportmonks_fixture_id,fixture_id,player_id,player_name,team_id,match_position,starter,captain,match_minutes,match_goals,match_assists,match_shots,match_shots_on_target,match_xg,league_id,season_id,match_date,goals_last_3,goals_last_5,goals_last_10,assists_last_5,minutes_last_5,starts_last_5,shots_last_5,shots_on_target_last_5,xg_last_5,xg_last_10,goals_per_90,xg_per_90,starter_probability,recent_form_score,position,position_group,formation,lineup_available,lineup_quality_score,starting_xi_json,bench_json,goalkeeper_player_id,expected_minutes,lineup_status,team_strength_proxy,opponent_defense_proxy,target_anytime,first_goal_player_id,target_first_goal,target_most_likely,split,implied_probability_anytime,odds_anytime,implied_probability_first,odds_first,api_football_fixture_id,has_goalscorer_odds,ml_score,odds_implied_anytime,odds_implied_first,ml_norm,odds_norm,form_norm,xg_norm,sot_norm,composite_scorer_score,composite_first_goal_score,ml_rank,odds_rank,composite_rank,first_goal_rank,value_gap,confidence_tier,is_surprise_candidate,is_value_pick
19609158,19609158,3862352,Nico Schlotterbeck,18660,DEF,True,False,90,1,0,0,2,0.8871,732,26618,2026-06-14 17:00:00+00:00,0,0,0,0,465,4,0,1,0.2723,0.3569,0.0,0.0527,0.8,0.0746,DEF,DEF,,True,0.800,"[   30642    31836 37582044    32362    32612 33186829  3862352 37429246
 37538035     4783  6306127    23995    26073    25515 37565351    24803
      871 23278580    29444  1494236    25588 37618295]","[   31837    32728    31824 12426453 32777430    31146    31504 23277923
  4536572    32585    32550    36119 21762216 37645043    41077  9939197
    28854 12790692    30782 25217663 37452955     4640 37336994 37400489
    25680    25604    25081  3568504 34862786  3219352]",23995.0,75.6,starter,0.12302692307692306,0.0,1,6306127.0,0,0,test,0.20095666666666667,5.0,0.05592133333333333,18.0,1489374,1,0.5165119117588595,0.20095666666666667,0.05592133333333333,0.679111873838461,0.295165247397408,0.021958614193624347,0.07514615713674604,0.16666666666666666,0.451355,0.54751,12.0,18.0,14.0,15.0,6.0,D,False,True
19609158,19609158,4536572,Angelo Stiller,18660,,False,False,0,0,0,0,0,,732,26618,2026-06-14 17:00:00+00:00,0,0,0,1,372,4,0,0,0.0063,0.0634,0.0,0.0015,0.8,0.5365,,,,True,0.800,"[   30642    31836 37582044    32362    32612 33186829  3862352 37429246
 37538035     4783  6306127    23995    26073    25515 37565351    24803
      871 23278580    29444  1494236    25588 37618295]","[   31837    32728    31824 12426453 32777430    31146    31504 23277923
  4536572    32585    32550    36119 21762216 37645043    41077  9939197
    28854 12790692    30782 25217663 37452955     4640 37336994 37400489
    25680    25604    25081  3568504 34862786  3219352]",23995.0,75.6,bench,0.12302692307692306,0.0,0,6306127.0,0,0,test,0.22222233333333333,4.666666666666667,0.06349233333333333,15.833333333333334,1489374,1,0.25763342445167586,0.22222233333333333,0.06349233333333333,0.3387374301727247,0.3264002686925669,0.15791952432814294,0.002138884927990874,0.0,0.336121,0.421631,21.0,16.0,20.0,19.0,-5.0,D,False,False
19609158,19609158,6306127,Felix Nmecha,18660,MID,True,False,73,1,0,0,3,0.6542,732,26618,2026-06-14 17:00:00+00:00,0,0,3,0,437,5,0,1,0.0469,0.8502,0.0,0.0097,1.0,0.0208,MID,MID,,True,0.800,"[   30642    31836 37582044    32362    32612 33186829  3862352 37429246
 37538035     4783  6306127    23995    26073    25515 37565351    24803
      871 23278580    29444  1494236    25588 37618295]","[   31837    32728    31824 12426453 32777430    31146    31504 23277923
  4536572    32585    32550    36119 21762216 37645043    41077  9939197
    28854 12790692    30782 25217663 37452955     4640 37336994 37400489
    25680    25604    25081  3568504 34862786  3219352]",23995.0,90.0,starter,0.12302692307692306,0.0,1,6306127.0,1,0,test,0.30555533333333335,3.3333333333333335,0.08897466666666666,11.25,1489374,1,0.6560556518894005,0.30555533333333335,0.08897466666666666,0.8625845270049222,0.44879981865210145,0.0061225090513054485,0.013831455867674319,0.16666666666666666,0.57749,0.71574,5.0,12.0,8.0,6.0,7.0,C,True,True
19609158,19609158,21762216,Malick Thiaw,18660,,False,False,0,0,0,0,0,,732,26618,2026-06-14 17:00:00+00:00,1,1,1,0,469,5,0,1,0.0035,0.3056,0.1919,0.0007,1.0,0.6017,,,,True,0.800,"[   30642    31836 37582044    32362    32612 33186829  3862352 37429246
 37538035     4783  6306127    23995    26073    25515 37565351    24803
      871 23278580    29444  1494236    25588 37618295]","[   31837    32728    31824 12426453 32777430    31146    31504 23277923
  4536572    32585    32550    36119 21762216 37645043    41077  9939197
    28854 12790692    30782 25217663 37452955     4640 37336994 37400489
    25680    25604    25081  3568504 34862786  3219352]",23995.0,90.0,bench,0.12302692307692306,0.0,0,6306127.0,0,0,test,0.16239333333333336,6.166666666666667,0.04652933333333333,21.666666666666668,1489374,1,0.3100890200549609,0.16239333333333336,0.04652933333333333,0.4077062516315619,0.23852340509076458,0.17711123539281196,0.0009981462997290746,0.16666666666666666,0.381786,0.476206,16.0,22.0,17.0,16.0,6.0,D,False,True
19609158,19609158,37645043,Assan Ouédraogo,18660,,False,False,0,0,0,0,0,,732,26618,2026-06-14 17:00:00+00:00,0,0,0,0,53,0,0,0,0.413,0.413,0.0,0.7013,0.0,0.413,,,,True,0.800,"[   30642    31836 37582044    32362    32612 33186829  3862352 37429246
 37538035     4783  6306127    23995    26073    25515 37565351    24803
      871 23278580    29444  1494236    25588 37618295]","[   31837    32728    31824 12426453 32777430    31146    31504 23277923
  4536572    32585    32550    36119 21762216 37645043    41077  9939197
    28854 12790692    30782 25217663 37452955     4640 37336994 37400489
    25680    25604    25081  3568504 34862786  3219352]",23995.0,18.0,bench,0.12302692307692306,0.0,0,6306127.0,0,0,test,0.42270566666666665,2.3666666666666667,0.13051466666666667,7.8,1489374,1,0.30935038522334235,0.42270566666666665,0.13051466666666667,0.40673509167733213,0.6208702838652758,0.12156712683601684,1.0,0.0,0.389732,0.339755,17.0,9.0,16.0,23.0,-8.0,D,False,False
19609158,19609158,32777430,Nick Woltemade,18660,,False,False,0,0,0,0,0,,732,26618,2026-06-14 17:00:00+00:00,0,0,0,0,267,3,0,0,0.0003,0.3664,0.0,0.0001,0.6,0.0001,,,,True,0.800,"[   30642    31836 37582044    32362    32612 33186829  3862352 37429246
 37538035     4783  6306127    23995    26073    25515 37565351    24803
      871 23278580    29444  1494236    25588 37618295]","[   31837    32728    31824 12426453 32777430    31146    31504 23277923
  4536572    32585    32550    36119 21762216 37645043    41077  9939197
    28854 12790692    30782 25217663 37452955     4640 37336994 37400489
    25680    25604    25081  3568504 34862786  3219352]",23995.0,61.2,bench,0.12302692307692306,0.0,0,6306127.0,0,0,test,0.6480443333333333,1.5433333333333332,0.23586733333333335,4.266666666666667,1489374,1,0.24032670553195556,0.6480443333333333,0.23586733333333335,0.3159824887125286,0.9518478244372169,2.9435139669737735e-05,0.00014259232853272493,0.0,0.43857,0.596379,24.0,3.0,15.0,12.0,-21.0,D,False,False
19609158,19609158,33186829,Jamal Musiala,18660,FWD,True,False,69,1,0,0,1,0.8344,732,26618,2026-06-14 17:00:00+00:00,0,1,3,1,267,2,0,3,0.0,1.5054,0.3371,0.0,0.4,1.4,FWD,FWD,,True,0.800,"[   30642    31836 37582044    32362    32612 33186829  3862352 37429246
 37538035     4783  6306127    23995    26073    25515 37565351    24803
      871 23278580    29444  1494236    25588 37618295]","[   31837    32728    31824 12426453 32777430    31146    31504 23277923
  4536572    32585    32550    36119 21762216 37645043    41077  9939197
    28854 12790692    30782 25217663 37452955     4640 37336994 37400489
    25680    25604    25081  3568504 34862786  3219352]",23995.0,46.8,starter,0.12302692307692306,0.0,1,6306127.0,0,0,test,0.570542,1.7533333333333332,0.1928966666666667,5.216666666666667,1489374,1,0.7255651983273633,0.570542,0.1928966666666667,0.9539759494609925,0.8380123604455949,0.41209195537632826,0.0,0.5,0.679604,0.743281,2.0,6.0,4.0,4.0,4.0,C,False,False
19609158,19609158,37429246,Florian Wirtz,18660,FWD,True,False,90,0,1,0,0,0.0067,732,26618,2026-06-14 17:00:00+00:00,0,1,1,1,442,5,0,5,0.5406,1.6983,0.2036,0.1101,1.0,1.6703,FWD,FWD,,True,0.800,"[   30642    31836 37582044    32362    32612 33186829  3862352 37429246
 37538035     4783  6306127    23995    26073    25515 37565351    24803
      871 23278580    29444  1494236    25588 37618295]","[   31837    32728    31824 12426453 32777430    31146    31504 23277923
  4536572    32585    32550    36119 21762216 37645043    41077  9939197
    28854 12790692    30782 25217663 37452955     4640 37336994 37400489
    25680    25604    25081  3568504 34862786  3219352]",23995.0,90.0,starter,0.12302692307692306,0.0,0,6306127.0,0,0,test,0.5849573333333332,1.71,0.20153333333333334,5.05,1489374,1,0.6832581114181622,0.5849573333333332,0.20153333333333334,0.8983504267703023,0.8591856088887887,0.4916551379036293,0.15699415371453015,0.8333333333333334,0.799277,0.882748,3.0,5.0,2.0,2.0,2.0,B,False,False
19609158,19609158,37538035,Nathaniel Brown,18660,DEF,True,False,73,1,1,0,1,0.7541,732,26618,2026-06-14 17:00:00+00:00,0,0,0,1,432,5,0,0,0.042,0.0788,0.0,0.0088,1.0,0.421,DEF,DEF,,True,0.800,"[   30642    31836 37582044    32362    32612 33186829  3862352 37429246
 37538035     4783  6306127    23995    26073    25515 37565351    24803
      871 23278580    29444  1494236    25588 37618295]","[   31837    32728    31824 12426453 32777430    31146    31504 23277923
  4536572    32585    32550    36119 21762216 37645043    41077  9939197
    28854 12790692    30782 25217663 37452955     4640 37336994 37400489
    25680    25604    25081  3568504 34862786  3219352]",23995.0,90.0,starter,0.12302692307692306,0.0,1,6306127.0,0,0,test,0.2407406666666667,4.166666666666667,0.07008566666666667,14.333333333333334,1489374,1,0.5037142747408804,0.2407406666666667,0.07008566666666667,0.6622854908294246,0.35360000548352183,0.12392193800959585,0.012548124910879794,0.0,0.483596,0.609995,14.0,15.0,11.0,11.0,1.0,B,False,False
19609158,19609158,41077,Deniz Undav,18660,,False,False,31,1,2,0,1,0.4731,732,26618,2026-06-14 17:00:00+00:00,1,2,3,3,441,5,0,6,0.528,3.993,0.4082,0.1078,1.0,3.3973,,,,True,0.800,"[   30642    31836 37582044    32362    32612 33186829  3862352 37429246
 37538035     4783  6306127    23995    26073    25515 37565351    24803
      871 23278580    29444  1494236    25588 37618295]","[   31837    32728    31824 12426453 32777430    31146    31504 23277923
  4536572    32585    32550    36119 21762216 37645043    41077  9939197
    28854 12790692    30782 25217663 37452955     4640 37336994 37400489
    25680    25604    25081  3568504 34862786  3219352]",23995.0,90.0,bench,0.12302692307692306,0.0,1,6306127.0,0,0,test,0.6579523333333334,1.5200000000000002,0.24204466666666669,4.183333333333334,1489374,1,0.6583536765004223,0.6579523333333334,0.24204466666666669,0.865605978716275,0.9664006995407062,1.0,0.1537145301582775,1.0,0.876859,0.924609,4.0,2.0,1.0,1.0,-2.0,A,False,False
19609158,19609158,23277923,Maximilian Beier,18660,,False,False,0,0,0,0,0,,732,26618,2026-06-14 17:00:00+00:00,1,1,1,1,315,4,0,4,0.5889,1.1043,0.2857,0.1683,0.8,1.36,,,,True,0.800,"[   30642    31836 37582044    32362    32612 33186829  3862352 37429246
 37538035     4783  6306127    23995    26073    25515 37565351    24803
      871 23278580    29444  1494236    25588 37618295]","[   31837    32728    31824 12426453 32777430    31146    31504 23277923
  4536572    32585    32550    36119 21762216 37645043    41077  9939197
    28854 12790692    30782 25217663 37452955     4640 37336994 37400489
    25680    25604    25081  3568504 34862786  3219352]",23995.0,75.6,bench,0.12302692307692306,0.0,0,6306127.0,0,0,test,0.607601,1.6466666666666667,0.21085266666666666,4.766666666666667,1489374,1,0.44290561747945717,0.607601,0.21085266666666666,0.5823340313601115,0.8924446372381067,0.4003178995084332,0.23998288892057607,0.6666666666666666,0.652825,0.718984,15.0,4.0,5.0,5.0,-11.0,D,False,False
19609158,19609158,36119,David Raum,18660,,False,False,22,0,0,0,1,0.0781,732,26618,2026-06-14 17:00:00+00:00,0,0,0,1,293,3,0,0,0.0008,0.0008,0.0,0.0002,0.75,0.4004,,,,True,0.800,"[   30642    31836 37582044    32362    32612 33186829  3862352 37429246
 37538035     4783  6306127    23995    26073    25515 37565351    24803
      871 23278580    29444  1494236    25588 37618295]","[   31837    32728    31824 12426453 32777430    31146    31504 23277923
  4536572    32585    32550    36119 21762216 37645043    41077  9939197
    28854 12790692    30782 25217663 37452955     4640 37336994 37400489
    25680    25604    25081  3568504 34862786  3219352]",23995.0,72.0,bench,0.12302692307692306,0.0,0,6306127.0,0,0,test,0.177778,5.666666666666667,0.051974,20.166666666666668,1489374,1,0.25309133938056194,0.177778,0.051974,0.33276547902589815,0.2611204107941168,0.11785829923762987,0.00028518465706544986,0.0,0.306057,0.391116,22.0,20.0,22.0,20.0,-2.0,B,False,False
19609158,19609158,37582044,Aleksandar Pavlovic,18660,MID,True,False,90,0,0,0,1,0.2045,732,26618,2026-06-14 17:00:00+00:00,1,1,1,1,429,5,0,2,0.0,0.147,0.2098,0.0,1.0,0.8667,MID,MID,,True,0.800,"[   30642    31836 37582044    32362    32612 33186829  3862352 37429246
 37538035     4783  6306127    23995    26073    25515 37565351    24803
      871 23278580    29444  1494236    25588 37618295]","[   31837    32728    31824 12426453 32777430    31146    31504 23277923
  4536572    32585    32550    36119 21762216 37645043    41077  9939197
    28854 12790692    30782 25217663 37452955     4640 37336994 37400489
    25680    25604    25081  3568504 34862786  3219352]",23995.0,90.0,starter,0.12302692307692306,0.0,0,6306127.0,0,0,test,0.216979,4.616666666666666,0.06175466666666666,16.833333333333332,1489374,1,0.6173778011044593,0.216979,0.06175466666666666,0.8117307381094034,0.318698858203471,0.25511435551761696,0.0,0.3333333333333333,0.562625,0.658471,6.0,17.0,10.0,9.0,11.0,C,True,True
19609158,19609158,32612,Kai Havertz,18660,FWD,True,False,90,2,0,0,2,0.9198,732,26618,2026-06-14 17:00:00+00:00,1,2,5,0,177,1,0,2,0.0,0.4094,1.0169,0.0,0.2,1.0,FWD,FWD,,True,0.800,"[   30642    31836 37582044    32362    32612 33186829  3862352 37429246
 37538035     4783  6306127    23995    26073    25515 37565351    24803
      871 23278580    29444  1494236    25588 37618295]","[   31837    32728    31824 12426453 32777430    31146    31504 23277923
  4536572    32585    32550    36119 21762216 37645043    41077  9939197
    28854 12790692    30782 25217663 37452955     4640 37336994 37400489
    25680    25604    25081  3568504 34862786  3219352]",23995.0,32.4,starter,0.12302692307692306,0.0,1,6306127.0,0,1,test,0.6808276666666666,1.47,0.257991,3.8833333333333333,1489374,1,0.7605696964764322,0.6808276666666666,0.257991,1.0,1.0,0.2943513966973773,0.0,0.3333333333333333,0.682768,0.8,1.0,1.0,3.0,3.0,0.0,B,False,False
19609158,19609158,32728,Waldemar Anton,18660,,False,False,7,0,0,0,0,,732,26618,2026-06-14 17:00:00+00:00,0,0,1,0,408,5,0,0,0.0139,0.6145,0.0,0.0031,1.0,0.0042,,,,True,0.800,"[   30642    31836 37582044    32362    32612 33186829  3862352 37429246
 37538035     4783  6306127    23995    26073    25515 37565351    24803
      871 23278580    29444  1494236    25588 37618295]","[   31837    32728    31824 12426453 32777430    31146    31504 23277923
  4536572    32585    32550    36119 21762216 37645043    41077  9939197
    28854 12790692    30782 25217663 37452955     4640 37336994 37400489
    25680    25604    25081  3568504 34862786  3219352]",23995.0,90.0,bench,0.12302692307692306,0.0,0,6306127.0,0,0,test,0.18201733333333334,5.833333333333333,0.04958066666666666,20.333333333333332,1489374,1,0.27165106533869304,0.18201733333333334,0.04958066666666666,0.3571678790217363,0.2673471456065975,0.0012362758661289847,0.004420362184514473,0.0,0.342323,0.46013,20.0,19.0,18.0,17.0,-1.0,B,False,False
19609158,19609158,4640,Kenji Gorré,18910,,False,False,0,0,0,0,0,,732,26618,2026-06-14 17:00:00+00:00,0,0,0,1,31,0,0,0,0.0,0.0,0.0,0.0,0.0,0.6667,,,,True,0.800,"[   30642    31836 37582044    32362    32612 33186829  3862352 37429246
 37538035     4783  6306127    23995    26073    25515 37565351    24803
      871 23278580    29444  1494236    25588 37618295]","[   31837    32728    31824 12426453 32777430    31146    31504 23277923
  4536572    32585    32550    36119 21762216 37645043    41077  9939197
    28854 12790692    30782 25217663 37452955     4640 37336994 37400489
    25680    25604    25081  3568504 34862786  3219352]",23995.0,18.0,bench,0.0,0.4230769230769231,0,6306127.0,0,0,test,0.07777766666666668,13.0,0.021405333333333332,47.333333333333336,1489374,1,0.2832712912774182,0.07777766666666668,0.021405333333333332,0.3724461973567414,0.1142398737223272,0.19624407617814146,0.0,0.0,0.178541,0.178018,18.0,24.0,27.0,27.0,6.0,D,False,True
19609158,19609158,4783,Leroy Sané,18660,MID,True,False,90,0,0,0,0,0.4761,732,26618,2026-06-14 17:00:00+00:00,0,0,0,0,213,1,0,0,0.0,0.2921,0.0,0.0,0.2,0.0,MID,MID,,True,0.800,"[   30642    31836 37582044    32362    32612 33186829  3862352 37429246
 37538035     4783  6306127    23995    26073    25515 37565351    24803
      871 23278580    29444  1494236    25588 37618295]","[   31837    32728    31824 12426453 32777430    31146    31504 23277923
  4536572    32585    32550    36119 21762216 37645043    41077  9939197
    28854 12790692    30782 25217663 37452955     4640 37336994 37400489
    25680    25604    25081  3568504 34862786  3219352]",23995.0,32.4,starter,0.12302692307692306,0.0,0,6306127.0,0,0,test,0.5598766666666667,1.79,0.18787866666666667,5.333333333333333,1489374,1,0.5045907687189627,0.5598766666666667,0.18787866666666667,0.6634379085265046,0.8223471137825873,0.0,0.0,0.0,0.46779,0.570258,13.0,7.0,12.0,14.0,-6.0,D,False,False
19609158,19609158,31146,Oliver Baumann,18660,,False,False,0,0,0,0,0,,732,26618,2026-06-14 17:00:00+00:00,0,0,0,0,495,5,0,0,0.0,0.0,0.0,0.0,1.0,0.0,,,,True,0.800,"[   30642    31836 37582044    32362    32612 33186829  3862352 37429246
 37538035     4783  6306127    23995    26073    25515 37565351    24803
      871 23278580    29444  1494236    25588 37618295]","[   31837    32728    31824 12426453 32777430    31146    31504 23277923
  4536572    32585    32550    36119 21762216 37645043    41077  9939197
    28854 12790692    30782 25217663 37452955     4640 37336994 37400489
    25680    25604    25081  3568504 34862786  3219352]",23995.0,90.0,bench,0.12302692307692306,0.0,0,6306127.0,0,0,test,,,,,1489374,0,0.22731669171362423,,,0.29887687185899875,0.0,0.0,0.0,0.0,0.254607,0.369551,27.0,,24.0,21.0,72.0,D,False,True
19609158,19609158,31504,Pascal Groß,18660,,False,False,0,0,0,0,0,,732,26618,2026-06-14 17:00:00+00:00,0,0,0,1,36,0,0,0,0.0,0.4966,0.0,0.0,0.0,0.2667,,,,True,0.800,"[   30642    31836 37582044    32362    32612 33186829  3862352 37429246
 37538035     4783  6306127    23995    26073    25515 37565351    24803
      871 23278580    29444  1494236    25588 37618295]","[   31837    32728    31824 12426453 32777430    31146    31504 23277923
  4536572    32585    32550    36119 21762216 37645043    41077  9939197
    28854 12790692    30782 25217663 37452955     4640 37336994 37400489
    25680    25604    25081  3568504 34862786  3219352]",23995.0,18.0,bench,0.12302692307692306,0.0,0,6306127.0,0,0,test,0.29131666666666667,3.4333333333333336,0.08380233333333333,12.083333333333334,1489374,1,0.2724312121206529,0.29131666666666667,0.08380233333333333,0.35819361904999947,0.4278860582927741,0.07850351749919053,0.0,0.0,0.24019,0.256967,19.0,13.0,25.0,26.0,-6.0,D,False,False
19609158,19609158,29444,Armando Obispo,18910,DEF,True,False,90,0,0,0,0,,732,26618,2026-06-14 17:00:00+00:00,0,0,0,0,166,1,0,0,0.6489,0.6489,0.0,0.3518,0.2,0.1947,DEF,DEF,,True,0.800,"[   30642    31836 37582044    32362    32612 33186829  3862352 37429246
 37538035     4783  6306127    23995    26073    25515 37565351    24803
      871 23278580    29444  1494236    25588 37618295]","[   31837    32728    31824 12426453 32777430    31146    31504 23277923
  4536572    32585    32550    36119 21762216 37645043    41077  9939197
    28854 12790692    30782 25217663 37452955     4640 37336994 37400489
    25680    25604    25081  3568504 34862786  3219352]",23995.0,32.4,starter,0.0,0.4230769230769231,0,6306127.0,0,0,test,0.02627466666666667,39.333333333333336,0.007445666666666667,137.33333333333334,1489374,1,0.5461769195388366,0.02627466666666667,0.007445666666666667,0.7181155416382816,0.038592242873012904,0.057310216936979366,0.5016398117781263,0.0,0.336851,0.347347,9.0,25.0,19.0,22.0,16.0,D,True,True
19609158,19609158,31836,Jonathan Tah,18660,DEF,True,False,73,0,0,0,0,,732,26618,2026-06-14 17:00:00+00:00,0,0,1,0,455,5,0,0,0.0,0.6669,0.0,0.0,1.0,0.0,DEF,DEF,,True,0.800,"[   30642    31836 37582044    32362    32612 33186829  3862352 37429246
 37538035     4783  6306127    23995    26073    25515 37565351    24803
      871 23278580    29444  1494236    25588 37618295]","[   31837    32728    31824 12426453 32777430    31146    31504 23277923
  4536572    32585    32550    36119 21762216 37645043    41077  9939197
    28854 12790692    30782 25217663 37452955     4640 37336994 37400489
    25680    25604    25081  3568504 34862786  3219352]",23995.0,90.0,starter,0.12302692307692306,0.0,0,6306127.0,0,0,test,0.166667,6.0,0.048033,21.166666666666668,1489374,1,0.5332691282256902,0.166667,0.048033,0.7011443273328134,0.24480056871954384,0.0,0.0,0.0,0.456601,0.595621,11.0,21.0,13.0,13.0,10.0,D,False,True
19609158,19609158,31837,Antonio Rüdiger,18660,,False,False,22,0,0,0,0,,732,26618,2026-06-14 17:00:00+00:00,0,0,0,0,483,5,0,0,0.0,0.0155,0.0,0.0,1.0,0.0,,,,True,0.800,"[   30642    31836 37582044    32362    32612 33186829  3862352 37429246
 37538035     4783  6306127    23995    26073    25515 37565351    24803
      871 23278580    29444  1494236    25588 37618295]","[   31837    32728    31824 12426453 32777430    31146    31504 23277923
  4536572    32585    32550    36119 21762216 37645043    41077  9939197
    28854 12790692    30782 25217663 37452955     4640 37336994 37400489
    25680    25604    25081  3568504 34862786  3219352]",23995.0,90.0,bench,0.12302692307692306,0.0,0,6306127.0,0,0,test,0.16239333333333336,6.166666666666667,0.04652933333333333,21.666666666666668,1489374,1,0.22745450184739427,0.16239333333333336,0.04652933333333333,0.29905806515976857,0.23852340509076458,0.0,0.0,0.0,0.314301,0.432747,26.0,23.0,21.0,18.0,-3.0,B,False,False
19609158,19609158,32362,Joshua Kimmich,18660,DEF,True,True,83,0,2,0,0,,732,26618,2026-06-14 17:00:00+00:00,0,0,0,2,465,5,0,3,0.0,0.2524,0.0,0.0,1.0,0.6667,DEF,DEF,,True,0.800,"[   30642    31836 37582044    32362    32612 33186829  3862352 37429246
 37538035     4783  6306127    23995    26073    25515 37565351    24803
      871 23278580    29444  1494236    25588 37618295]","[   31837    32728    31824 12426453 32777430    31146    31504 23277923
  4536572    32585    32550    36119 21762216 37645043    41077  9939197
    28854 12790692    30782 25217663 37452955     4640 37336994 37400489
    25680    25604    25081  3568504 34862786  3219352]",23995.0,90.0,starter,0.12302692307692306,0.0,0,6306127.0,0,0,test,0.272707,3.7166666666666663,0.07794866666666667,12.833333333333334,1489374,1,0.5878993105275462,0.272707,0.07794866666666667,0.7729723038548163,0.4005521710584617,0.19624407617814146,0.0,0.5,0.575303,0.664937,8.0,14.0,9.0,8.0,6.0,C,True,True
19609158,19609158,32550,Alexander Nübel,18660,,False,False,0,0,0,0,0,,732,26618,2026-06-14 17:00:00+00:00,0,0,0,0,385,4,0,0,0.0,0.0,0.0,0.0,0.8,0.0,,,,True,0.800,"[   30642    31836 37582044    32362    32612 33186829  3862352 37429246
 37538035     4783  6306127    23995    26073    25515 37565351    24803
      871 23278580    29444  1494236    25588 37618295]","[   31837    32728    31824 12426453 32777430    31146    31504 23277923
  4536572    32585    32550    36119 21762216 37645043    41077  9939197
    28854 12790692    30782 25217663 37452955     4640 37336994 37400489
    25680    25604    25081  3568504 34862786  3219352]",23995.0,75.6,bench,0.12302692307692306,0.0,0,6306127.0,0,0,test,,,,,1489374,0,0.2320972477651015,,,0.3051623655798565,0.0,0.0,0.0,0.0,0.226807,0.322065,25.0,,26.0,24.0,74.0,D,False,True
19609158,19609158,32585,Nadiem Amiri,18660,,False,False,0,0,0,0,0,,732,26618,2026-06-14 17:00:00+00:00,1,1,4,0,327,3,0,4,1.4388,2.4536,0.2752,0.396,0.6,0.6881,,,,True,0.800,"[   30642    31836 37582044    32362    32612 33186829  3862352 37429246
 37538035     4783  6306127    23995    26073    25515 37565351    24803
      871 23278580    29444  1494236    25588 37618295]","[   31837    32728    31824 12426453 32777430    31146    31504 23277923
  4536572    32585    32550    36119 21762216 37645043    41077  9939197
    28854 12790692    30782 25217663 37452955     4640 37336994 37400489
    25680    25604    25081  3568504 34862786  3219352]",23995.0,61.2,bench,0.12302692307692306,0.0,0,6306127.0,0,0,test,0.3968256666666667,2.533333333333333,0.120098,8.333333333333334,1489374,1,0.6002118758609702,0.3968256666666667,0.120098,0.7891609127232286,0.5828577275796176,0.20254319606746535,0.5646656209895907,0.6666666666666666,0.624015,0.628594,7.0,10.0,7.0,10.0,3.0,B,True,False
19609158,19609158,31824,Leon Goretzka,18660,,False,False,17,0,0,0,0,,732,26618,2026-06-14 17:00:00+00:00,0,0,0,0,112,1,0,0,0.0,0.0342,0.0,0.0,0.2,0.0,,,,True,0.800,"[   30642    31836 37582044    32362    32612 33186829  3862352 37429246
 37538035     4783  6306127    23995    26073    25515 37565351    24803
      871 23278580    29444  1494236    25588 37618295]","[   31837    32728    31824 12426453 32777430    31146    31504 23277923
  4536572    32585    32550    36119 21762216 37645043    41077  9939197
    28854 12790692    30782 25217663 37452955     4640 37336994 37400489
    25680    25604    25081  3568504 34862786  3219352]",23995.0,32.4,bench,0.12302692307692306,0.0,0,6306127.0,0,0,test,0.34126966666666664,2.9333333333333336,0.10227266666666668,10.0,1489374,1,0.24717793452953427,0.34126966666666664,0.10227266666666668,0.32499051128997164,0.501257048406278,0.0,0.0,0.0,0.269061,0.318743,23.0,11.0,23.0,25.0,-12.0,D,False,False
19609138,19609138,7330507,Brian Brobbey,18694,,False,False,5,0,0,0,0,,732,26618,2026-06-14 20:00:00+00:00,1,1,2,0,204,3,0,5,1.2206,3.7844,0.4412,0.5385,0.6,0.7683,,,,True,0.800,"[ 5666477   309844   525790   310486   319282  5666491   310131 20673452
 21773355   465580 31238688 37257596     1743 24818803  5270462    30062
  3156873 37296248   537758    26536    26027  9939203]","[ 5666480   310132   128854 10959317   461027 37644701   471485   310217
 37422928   312118   766687   310288 37554638 37616318 37699370  4598752
     1717     1869    26803    25317      929 24082563 37397144    26015
    31439  7330507    29184    34737 37600243  6306068]",37257596.0,61.2,bench,0.16338846153846154,0.38461538461538464,0,1743.0,0,0,test,0.3476253333333333,2.8766666666666665,0.165457,6.1000000000000005,1489376,1,0.5480230187202003,0.3476253333333333,0.165457,0.6173635854050595,1.0,0.1810619093629958,1.0,0.5,0.689183,0.746945,13.0,1.0,3.0,3.0,-12.0,D,False,False
19609138,19609138,537758,Donyell Malen,18694,FWD,True,False,70,0,0,0,2,0.4021,732,26618,2026-06-14 20:00:00+00:00,1,4,4,1,455,5,0,10,2.5582,3.3392,0.7912,0.506,1.0,4.2433,FWD,FWD,,True,0.800,"[ 5666477   309844   525790   310486   319282  5666491   310131 20673452
 21773355   465580 31238688 37257596     1743 24818803  5270462    30062
  3156873 37296248   537758    26536    26027  9939203]","[ 5666480   310132   128854 10959317   461027 37644701   471485   310217
 37422928   312118   766687   310288 37554638 37616318 37699370  4598752
     1717     1869    26803    25317      929 24082563 37397144    26015
    31439  7330507    29184    34737 37600243  6306068]",37257596.0,90.0,starter,0.16338846153846154,0.38461538461538464,0,1743.0,0,0,test,0.30718966666666664,3.266666666666667,0.142857,7.2,1489376,1,0.8876827718315066,0.30718966666666664,0.142857,1.0,0.8836803224927988,1.0,0.9396471680594244,1.0,0.966092,0.952193,1.0,4.0,1.0,1.0,3.0,A,False,False
