sportmonks_fixture_id,bookmaker,market,label,selection_name,odds,implied_probability,timestamp,finished,league_id,season_id,mapping_confidence,reason
19609149,Bet365,Anytime Goal Scorer,Anytime,Valentino Livramento,13.0,0.076923,,True,732,,UNMAPPED,no_match
19609149,Bet365,First Goal Scorer,First,Valentino Livramento,34.0,0.029412,,True,732,,UNMAPPED,no_match
19609149,Bet365,Last Goal Scorer,Last,Valentino Livramento,34.0,0.029412,,True,732,,UNMAPPED,no_match
19609149,Bet365,Home Anytime Goal Scorer,Anytime,Valentino Livramento,13.0,0.076923,,True,732,,UNMAPPED,no_match
19609149,Bet365,Home First Goal Scorer,First,Valentino Livramento,34.0,0.029412,,True,732,,UNMAPPED,no_match
19609149,Bet365,Home Last Goal Scorer,Last,Valentino Livramento,34.0,0.029412,,True,732,,UNMAPPED,no_match
19609149,Betano,Home Anytime Goal Scorer,Anytime,Alex Scott,9.0,0.111111,,True,732,,UNMAPPED,no_match
19609149,Betano,Home Anytime Goal Scorer,Anytime,Tino Livramento,21.0,0.047619,,True,732,,UNMAPPED,no_match
19609149,Betano,Home Anytime Goal Scorer,Anytime,Ethan Nwaneri,4.3,0.232558,,True,732,,UNMAPPED,no_match
19609149,Betano,Home Anytime Goal Scorer,Anytime,Josh King,5.8,0.172414,,True,732,,UNMAPPED,no_match
19609149,Betano,Home Anytime Goal Scorer,Anytime,Trevoh Chalobah,11.0,0.090909,,True,732,,UNMAPPED,no_match
19609149,Betano,Home Anytime Goal Scorer,Anytime,Rio Ngumoha,5.8,0.172414,,True,732,,UNMAPPED,no_match
19609149,Betano,Home First Goal Scorer,First,Alex Scott,16.5,0.060606,,True,732,,UNMAPPED,no_match
19609149,Betano,Home First Goal Scorer,First,Tino Livramento,35.0,0.028571,,True,732,,UNMAPPED,no_match
19609149,Betano,Home First Goal Scorer,First,Ethan Nwaneri,7.9,0.126582,,True,732,,UNMAPPED,no_match
19609149,Betano,Home First Goal Scorer,First,Josh King,10.5,0.095238,,True,732,,UNMAPPED,no_match
19609149,Betano,Home First Goal Scorer,First,Trevoh Chalobah,20.0,0.05,,True,732,,UNMAPPED,no_match
19609149,Betano,Home First Goal Scorer,First,Rio Ngumoha,10.5,0.095238,,True,732,,UNMAPPED,no_match
19609149,Betano,Home Last Goal Scorer,Last,Alex Scott,16.5,0.060606,,True,732,,UNMAPPED,no_match
19609149,Betano,Home Last Goal Scorer,Last,Tino Livramento,37.0,0.027027,,True,732,,UNMAPPED,no_match
19609149,Betano,Home Last Goal Scorer,Last,Ethan Nwaneri,8.0,0.125,,True,732,,UNMAPPED,no_match
19609149,Betano,Home Last Goal Scorer,Last,Josh King,10.75,0.093023,,True,732,,UNMAPPED,no_match
19609149,Betano,Home Last Goal Scorer,Last,Trevoh Chalobah,21.0,0.047619,,True,732,,UNMAPPED,no_match
19609149,Betano,Home Last Goal Scorer,Last,Rio Ngumoha,10.75,0.093023,,True,732,,UNMAPPED,no_match
19609153,Bet365,Anytime Goal Scorer,Anytime,Tae-Hyeon Kim,17.0,0.058824,,True,732,,UNMAPPED,no_match
19609153,Bet365,Anytime Goal Scorer,Anytime,Yu-Min Cho,17.0,0.058824,,True,732,,UNMAPPED,no_match
19609153,Bet365,First Goal Scorer,First,Tae-Hyeon Kim,41.0,0.02439,,True,732,,UNMAPPED,no_match
19609153,Bet365,First Goal Scorer,First,Yu-Min Cho,41.0,0.02439,,True,732,,UNMAPPED,no_match
19609153,Bet365,Last Goal Scorer,Last,Tae-Hyeon Kim,41.0,0.02439,,True,732,,UNMAPPED,no_match
19609153,Bet365,Last Goal Scorer,Last,Yu-Min Cho,41.0,0.02439,,True,732,,UNMAPPED,no_match
19609153,Bet365,Home Anytime Goal Scorer,Anytime,Tae-Hyeon Kim,17.0,0.058824,,True,732,,UNMAPPED,no_match
19609153,Bet365,Home Anytime Goal Scorer,Anytime,Yu-Min Cho,17.0,0.058824,,True,732,,UNMAPPED,no_match
19609153,Bet365,Home First Goal Scorer,First,Tae-Hyeon Kim,41.0,0.02439,,True,732,,UNMAPPED,no_match
19609153,Bet365,Home First Goal Scorer,First,Yu-Min Cho,41.0,0.02439,,True,732,,UNMAPPED,no_match
19609153,Bet365,Home Last Goal Scorer,Last,Tae-Hyeon Kim,41.0,0.02439,,True,732,,UNMAPPED,no_match
19609153,Bet365,Home Last Goal Scorer,Last,Yu-Min Cho,41.0,0.02439,,True,732,,UNMAPPED,no_match
19609153,Betano,Home Anytime Goal Scorer,Anytime,Tae hyeon Kim,25.0,0.04,,True,732,,UNMAPPED,no_match
19609153,Betano,Home Anytime Goal Scorer,Anytime,Yu-min Cho,14.5,0.068966,,True,732,,UNMAPPED,no_match
19609153,Betano,Home First Goal Scorer,First,Tae hyeon Kim,40.0,0.025,,True,732,,UNMAPPED,no_match
19609153,Betano,Home First Goal Scorer,First,Yu-min Cho,24.0,0.041667,,True,732,,UNMAPPED,no_match
19609153,Betano,Home Last Goal Scorer,Last,Tae hyeon Kim,40.0,0.025,,True,732,,UNMAPPED,no_match
19609153,Betano,Home Last Goal Scorer,Last,Yu-min Cho,25.0,0.04,,True,732,,UNMAPPED,no_match
19609154,Bet365,Anytime Goal Scorer,Anytime,Ralph Priso-Mbongue,11.0,0.090909,,True,732,,UNMAPPED,no_match
19609154,Bet365,Anytime Goal Scorer,Anytime,Zorhan Bassong,4.33,0.230947,,True,732,,UNMAPPED,no_match
19609154,Bet365,Anytime Goal Scorer,Anytime,Nidal Celik,17.0,0.058824,,True,732,,UNMAPPED,no_match
19609154,Bet365,First Goal Scorer,First,Ralph Priso-Mbongue,26.0,0.038462,,True,732,,UNMAPPED,no_match
19609154,Bet365,First Goal Scorer,First,Zorhan Bassong,10.0,0.1,,True,732,,UNMAPPED,no_match
19609154,Bet365,First Goal Scorer,First,Nidal Celik,41.0,0.02439,,True,732,,UNMAPPED,no_match
19609154,Bet365,Last Goal Scorer,Last,Ralph Priso-Mbongue,26.0,0.038462,,True,732,,UNMAPPED,no_match
19609154,Bet365,Last Goal Scorer,Last,Zorhan Bassong,10.0,0.1,,True,732,,UNMAPPED,no_match
19609154,Bet365,Last Goal Scorer,Last,Nidal Celik,41.0,0.02439,,True,732,,UNMAPPED,no_match
19609154,Bet365,Away Anytime Goal Scorer,Anytime,Nidal Celik,17.0,0.058824,,True,732,,UNMAPPED,no_match
19609154,Bet365,Away First Goal Scorer,First,Nidal Celik,41.0,0.02439,,True,732,,UNMAPPED,no_match
19609154,Bet365,Away Last Goal Scorer,Last,Nidal Celik,41.0,0.02439,,True,732,,UNMAPPED,no_match
19609154,Bet365,Home Anytime Goal Scorer,Anytime,Ralph Priso-Mbongue,11.0,0.090909,,True,732,,UNMAPPED,no_match
19609154,Bet365,Home Anytime Goal Scorer,Anytime,Zorhan Bassong,4.33,0.230947,,True,732,,UNMAPPED,no_match
19609154,Bet365,Home First Goal Scorer,First,Ralph Priso-Mbongue,26.0,0.038462,,True,732,,UNMAPPED,no_match
19609154,Bet365,Home First Goal Scorer,First,Zorhan Bassong,10.0,0.1,,True,732,,UNMAPPED,no_match
19609154,Bet365,Home Last Goal Scorer,Last,Ralph Priso-Mbongue,26.0,0.038462,,True,732,,UNMAPPED,no_match
19609154,Bet365,Home Last Goal Scorer,Last,Zorhan Bassong,10.0,0.1,,True,732,,UNMAPPED,no_match
19609154,Betano,Away Anytime Goal Scorer,Anytime,Nidal Celik,23.0,0.043478,,True,732,,UNMAPPED,no_match
19609154,Betano,Away First Goal Scorer,First,Nidal Celik,37.0,0.027027,,True,732,,UNMAPPED,no_match
19609154,Betano,Away Last Goal Scorer,Last,Nidal Celik,40.0,0.025,,True,732,,UNMAPPED,no_match
19609154,Betano,Home Anytime Goal Scorer,Anytime,Marcelo Flores,4.15,0.240964,,True,732,,UNMAPPED,no_match
19609154,Betano,Home Anytime Goal Scorer,Anytime,Zorhan Bassong,9.25,0.108108,,True,732,,UNMAPPED,no_match
19609154,Betano,Home First Goal Scorer,First,Marcelo Flores,9.0,0.111111,,True,732,,UNMAPPED,no_match
19609154,Betano,Home First Goal Scorer,First,Zorhan Bassong,16.5,0.060606,,True,732,,UNMAPPED,no_match
19609154,Betano,Home Last Goal Scorer,Last,Marcelo Flores,9.0,0.111111,,True,732,,UNMAPPED,no_match
19609154,Betano,Home Last Goal Scorer,Last,Zorhan Bassong,16.5,0.060606,,True,732,,UNMAPPED,no_match
19609145,Bet365,Anytime Goal Scorer,Anytime,Leonardo Balerdi,10.0,0.1,,True,732,,UNMAPPED,no_match
19609145,Bet365,Anytime Goal Scorer,Anytime,Nicolas Capaldo,6.5,0.153846,,True,732,,UNMAPPED,no_match
19609145,Bet365,Anytime Goal Scorer,Anytime,Agustin Giay,6.5,0.153846,,True,732,,UNMAPPED,no_match
19609145,Bet365,Anytime Goal Scorer,Anytime,Joaquin Freitas,2.2,0.454545,,True,732,,UNMAPPED,no_match
19609145,Bet365,Anytime Goal Scorer,Anytime,Simon Escobar,3.75,0.266667,,True,732,,UNMAPPED,no_match
19609145,Bet365,Anytime Goal Scorer,Anytime,Ahmed Benbouali,5.0,0.2,,True,732,,UNMAPPED,no_match
19609145,Bet365,Anytime Goal Scorer,Anytime,Ignacio Ovando,8.0,0.125,,True,732,,UNMAPPED,no_match
19609145,Bet365,First Goal Scorer,First,Leonardo Balerdi,26.0,0.038462,,True,732,,UNMAPPED,no_match
19609145,Bet365,First Goal Scorer,First,Nicolas Capaldo,17.0,0.058824,,True,732,,UNMAPPED,no_match
19609145,Bet365,First Goal Scorer,First,Agustin Giay,17.0,0.058824,,True,732,,UNMAPPED,no_match
19609145,Bet365,First Goal Scorer,First,Joaquin Freitas,4.75,0.210526,,True,732,,UNMAPPED,no_match
19609145,Bet365,First Goal Scorer,First,Simon Escobar,9.0,0.111111,,True,732,,UNMAPPED,no_match
19609145,Bet365,First Goal Scorer,First,Ahmed Benbouali,13.0,0.076923,,True,732,,UNMAPPED,no_match
19609145,Bet365,First Goal Scorer,First,Ignacio Ovando,21.0,0.047619,,True,732,,UNMAPPED,no_match
19609145,Bet365,Last Goal Scorer,Last,Leonardo Balerdi,26.0,0.038462,,True,732,,UNMAPPED,no_match
19609145,Bet365,Last Goal Scorer,Last,Nicolas Capaldo,17.0,0.058824,,True,732,,UNMAPPED,no_match
19609145,Bet365,Last Goal Scorer,Last,Agustin Giay,17.0,0.058824,,True,732,,UNMAPPED,no_match
19609145,Bet365,Last Goal Scorer,Last,Joaquin Freitas,4.75,0.210526,,True,732,,UNMAPPED,no_match
19609145,Bet365,Last Goal Scorer,Last,Simon Escobar,9.0,0.111111,,True,732,,UNMAPPED,no_match
19609145,Bet365,Last Goal Scorer,Last,Ahmed Benbouali,13.0,0.076923,,True,732,,UNMAPPED,no_match
19609145,Bet365,Last Goal Scorer,Last,Ignacio Ovando,21.0,0.047619,,True,732,,UNMAPPED,no_match
19609145,Bet365,Away Anytime Goal Scorer,Anytime,Ahmed Benbouali,5.0,0.2,,True,732,,UNMAPPED,no_match
19609145,Bet365,Away First Goal Scorer,First,Ahmed Benbouali,13.0,0.076923,,True,732,,UNMAPPED,no_match
19609145,Bet365,Away Last Goal Scorer,Last,Ahmed Benbouali,13.0,0.076923,,True,732,,UNMAPPED,no_match
19609145,Bet365,Home Anytime Goal Scorer,Anytime,Leonardo Balerdi,10.0,0.1,,True,732,,UNMAPPED,no_match
19609145,Bet365,Home Anytime Goal Scorer,Anytime,Nicolas Capaldo,6.5,0.153846,,True,732,,UNMAPPED,no_match
19609145,Bet365,Home Anytime Goal Scorer,Anytime,Agustin Giay,6.5,0.153846,,True,732,,UNMAPPED,no_match
19609145,Bet365,Home Anytime Goal Scorer,Anytime,Joaquin Freitas,2.2,0.454545,,True,732,,UNMAPPED,no_match
19609145,Bet365,Home Anytime Goal Scorer,Anytime,Simon Escobar,3.75,0.266667,,True,732,,UNMAPPED,no_match
19609145,Bet365,Home Anytime Goal Scorer,Anytime,Ignacio Ovando,8.0,0.125,,True,732,,UNMAPPED,no_match
19609145,Bet365,Home First Goal Scorer,First,Leonardo Balerdi,26.0,0.038462,,True,732,,UNMAPPED,no_match
19609145,Bet365,Home First Goal Scorer,First,Nicolas Capaldo,17.0,0.058824,,True,732,,UNMAPPED,no_match
19609145,Bet365,Home First Goal Scorer,First,Agustin Giay,17.0,0.058824,,True,732,,UNMAPPED,no_match
19609145,Bet365,Home First Goal Scorer,First,Joaquin Freitas,4.75,0.210526,,True,732,,UNMAPPED,no_match
19609145,Bet365,Home First Goal Scorer,First,Simon Escobar,9.0,0.111111,,True,732,,UNMAPPED,no_match
19609145,Bet365,Home First Goal Scorer,First,Ignacio Ovando,21.0,0.047619,,True,732,,UNMAPPED,no_match
19609145,Bet365,Home Last Goal Scorer,Last,Leonardo Balerdi,26.0,0.038462,,True,732,,UNMAPPED,no_match
19609145,Bet365,Home Last Goal Scorer,Last,Nicolas Capaldo,17.0,0.058824,,True,732,,UNMAPPED,no_match
19609145,Bet365,Home Last Goal Scorer,Last,Agustin Giay,17.0,0.058824,,True,732,,UNMAPPED,no_match
19609145,Bet365,Home Last Goal Scorer,Last,Joaquin Freitas,4.75,0.210526,,True,732,,UNMAPPED,no_match
19609145,Bet365,Home Last Goal Scorer,Last,Simon Escobar,9.0,0.111111,,True,732,,UNMAPPED,no_match
19609145,Bet365,Home Last Goal Scorer,Last,Ignacio Ovando,21.0,0.047619,,True,732,,UNMAPPED,no_match
19609145,Betano,Home Anytime Goal Scorer,Anytime,Leonardo Balerdi,7.8,0.128205,,True,732,,UNMAPPED,no_match
19609145,Betano,Home Anytime Goal Scorer,Anytime,Nicolas Capaldo,7.4,0.135135,,True,732,,UNMAPPED,no_match
19609145,Betano,Home Anytime Goal Scorer,Anytime,Agustin Giay,16.0,0.0625,,True,732,,UNMAPPED,no_match
19609145,Betano,Home Anytime Goal Scorer,Anytime,Joaquin Freitas,3.55,0.28169,,True,732,,UNMAPPED,no_match
19609145,Betano,Home Anytime Goal Scorer,Anytime,Simon Valentin Escobar,14.5,0.068966,,True,732,,UNMAPPED,no_match
19609145,Betano,Home Anytime Goal Scorer,Anytime,Tomas Aranda,4.75,0.210526,,True,732,,UNMAPPED,no_match
19609145,Betano,Home Anytime Goal Scorer,Anytime,Flaco Lopez,2.75,0.363636,,True,732,,UNMAPPED,no_match
19609145,Betano,Home Anytime Goal Scorer,Anytime,Ignacio Ovando,15.5,0.064516,,True,732,,UNMAPPED,no_match
19609145,Betano,Home First Goal Scorer,First,Leonardo Balerdi,19.0,0.052632,,True,732,,UNMAPPED,no_match
19609145,Betano,Home First Goal Scorer,First,Nicolas Capaldo,14.0,0.071429,,True,732,,UNMAPPED,no_match
19609145,Betano,Home First Goal Scorer,First,Agustin Giay,29.0,0.034483,,True,732,,UNMAPPED,no_match
19609145,Betano,Home First Goal Scorer,First,Joaquin Freitas,6.8,0.147059,,True,732,,UNMAPPED,no_match
19609145,Betano,Home First Goal Scorer,First,Simon Valentin Escobar,27.0,0.037037,,True,732,,UNMAPPED,no_match
19609145,Betano,Home First Goal Scorer,First,Tomas Aranda,9.25,0.108108,,True,732,,UNMAPPED,no_match
19609145,Betano,Home First Goal Scorer,First,Flaco Lopez,5.1,0.196078,,True,732,,UNMAPPED,no_match
19609145,Betano,Home First Goal Scorer,First,Ignacio Ovando,28.0,0.035714,,True,732,,UNMAPPED,no_match
19609145,Betano,Home Last Goal Scorer,Last,Leonardo Balerdi,19.5,0.051282,,True,732,,UNMAPPED,no_match
19609145,Betano,Home Last Goal Scorer,Last,Nicolas Capaldo,14.5,0.068966,,True,732,,UNMAPPED,no_match
19609145,Betano,Home Last Goal Scorer,Last,Agustin Giay,30.0,0.033333,,True,732,,UNMAPPED,no_match
19609145,Betano,Home Last Goal Scorer,Last,Joaquin Freitas,6.9,0.144928,,True,732,,UNMAPPED,no_match
19609145,Betano,Home Last Goal Scorer,Last,Simon Valentin Escobar,28.0,0.035714,,True,732,,UNMAPPED,no_match
19609145,Betano,Home Last Goal Scorer,Last,Tomas Aranda,9.25,0.108108,,True,732,,UNMAPPED,no_match
19609145,Betano,Home Last Goal Scorer,Last,Flaco Lopez,5.1,0.196078,,True,732,,UNMAPPED,no_match
19609145,Betano,Home Last Goal Scorer,Last,Ignacio Ovando,29.0,0.034483,,True,732,,UNMAPPED,no_match
19609165,Bet365,Anytime Goal Scorer,Anytime,Jaloliddin Masharipov,9.0,0.111111,,True,732,,UNMAPPED,no_match
19609165,Bet365,First Goal Scorer,First,Jaloliddin Masharipov,23.0,0.043478,,True,732,,UNMAPPED,no_match
19609165,Bet365,Last Goal Scorer,Last,Jaloliddin Masharipov,23.0,0.043478,,True,732,,UNMAPPED,no_match
19609165,Bet365,Home Anytime Goal Scorer,Anytime,Jaloliddin Masharipov,9.0,0.111111,,True,732,,UNMAPPED,no_match
19609165,Bet365,Home First Goal Scorer,First,Jaloliddin Masharipov,23.0,0.043478,,True,732,,UNMAPPED,no_match
19609165,Bet365,Home Last Goal Scorer,Last,Jaloliddin Masharipov,23.0,0.043478,,True,732,,UNMAPPED,no_match
19609165,Betano,Home Anytime Goal Scorer,Anytime,Umarali Rakhmonaliev,30.0,0.033333,,True,732,,UNMAPPED,no_match
19609165,Betano,Home Anytime Goal Scorer,Anytime,Sherzod Temirov,9.5,0.105263,,True,732,,UNMAPPED,no_match
19609165,Betano,Home Anytime Goal Scorer,Anytime,Jaloliddin Masharipov,8.0,0.125,,True,732,,UNMAPPED,no_match
19609165,Betano,Home First Goal Scorer,First,Umarali Rakhmonaliev,50.0,0.02,,True,732,,UNMAPPED,no_match
19609165,Betano,Home First Goal Scorer,First,Sherzod Temirov,18.5,0.054054,,True,732,,UNMAPPED,no_match
19609165,Betano,Home First Goal Scorer,First,Jaloliddin Masharipov,17.0,0.058824,,True,732,,UNMAPPED,no_match
19609165,Betano,Home Last Goal Scorer,Last,Umarali Rakhmonaliev,55.0,0.018182,,True,732,,UNMAPPED,no_match
19609165,Betano,Home Last Goal Scorer,Last,Sherzod Temirov,19.0,0.052632,,True,732,,UNMAPPED,no_match
19609165,Betano,Home Last Goal Scorer,Last,Jaloliddin Masharipov,17.0,0.058824,,True,732,,UNMAPPED,no_match
19609168,Bet365,Anytime Goal Scorer,Anytime,Themba Zwane,6.5,0.153846,,True,732,,UNMAPPED,no_match
19609168,Bet365,Anytime Goal Scorer,Anytime,Sphephelo Sithole,11.0,0.090909,,True,732,,UNMAPPED,no_match
19609168,Bet365,Anytime Goal Scorer,Anytime,David Jurasek,11.0,0.090909,,True,732,,UNMAPPED,no_match
19609168,Bet365,First Goal Scorer,First,Themba Zwane,15.0,0.066667,,True,732,,UNMAPPED,no_match
19609168,Bet365,First Goal Scorer,First,Sphephelo Sithole,26.0,0.038462,,True,732,,UNMAPPED,no_match
19609168,Bet365,First Goal Scorer,First,David Jurasek,26.0,0.038462,,True,732,,UNMAPPED,no_match
19609168,Bet365,Last Goal Scorer,Last,Themba Zwane,15.0,0.066667,,True,732,,UNMAPPED,no_match
19609168,Bet365,Last Goal Scorer,Last,Sphephelo Sithole,26.0,0.038462,,True,732,,UNMAPPED,no_match
19609168,Bet365,Last Goal Scorer,Last,David Jurasek,26.0,0.038462,,True,732,,UNMAPPED,no_match
19609168,Bet365,Away Anytime Goal Scorer,Anytime,Themba Zwane,6.5,0.153846,,True,732,,UNMAPPED,no_match
19609168,Bet365,Away Anytime Goal Scorer,Anytime,Sphephelo Sithole,11.0,0.090909,,True,732,,UNMAPPED,no_match
19609168,Bet365,Away First Goal Scorer,First,Themba Zwane,15.0,0.066667,,True,732,,UNMAPPED,no_match
19609168,Bet365,Away First Goal Scorer,First,Sphephelo Sithole,26.0,0.038462,,True,732,,UNMAPPED,no_match
19609168,Bet365,Away Last Goal Scorer,Last,Themba Zwane,15.0,0.066667,,True,732,,UNMAPPED,no_match
19609168,Bet365,Away Last Goal Scorer,Last,Sphephelo Sithole,26.0,0.038462,,True,732,,UNMAPPED,no_match
19609168,Bet365,Home Anytime Goal Scorer,Anytime,David Jurasek,11.0,0.090909,,True,732,,UNMAPPED,no_match
19609168,Bet365,Home First Goal Scorer,First,David Jurasek,26.0,0.038462,,True,732,,UNMAPPED,no_match
19609168,Bet365,Home Last Goal Scorer,Last,David Jurasek,26.0,0.038462,,True,732,,UNMAPPED,no_match
19609168,Betano,Home Anytime Goal Scorer,Anytime,David Jurásek,8.0,0.125,,True,732,,UNMAPPED,no_match
19609168,Betano,Home First Goal Scorer,First,David Jurásek,14.5,0.068966,,True,732,,UNMAPPED,no_match
19609168,Betano,Home Last Goal Scorer,Last,David Jurásek,15.0,0.066667,,True,732,,UNMAPPED,no_match
19609169,Bet365,Anytime Goal Scorer,Anytime,Miro Muheim,6.5,0.153846,,True,732,,UNMAPPED,no_match
19609169,Bet365,Anytime Goal Scorer,Anytime,Nidal Celik,17.0,0.058824,,True,732,,UNMAPPED,no_match
19609169,Bet365,First Goal Scorer,First,Miro Muheim,17.0,0.058824,,True,732,,UNMAPPED,no_match
19609169,Bet365,First Goal Scorer,First,Nidal Celik,41.0,0.02439,,True,732,,UNMAPPED,no_match
19609169,Bet365,Last Goal Scorer,Last,Miro Muheim,17.0,0.058824,,True,732,,UNMAPPED,no_match
19609169,Bet365,Last Goal Scorer,Last,Nidal Celik,41.0,0.02439,,True,732,,UNMAPPED,no_match
19609169,Bet365,Away Anytime Goal Scorer,Anytime,Nidal Celik,17.0,0.058824,,True,732,,UNMAPPED,no_match
19609169,Bet365,Away First Goal Scorer,First,Nidal Celik,41.0,0.02439,,True,732,,UNMAPPED,no_match
19609169,Bet365,Away Last Goal Scorer,Last,Nidal Celik,41.0,0.02439,,True,732,,UNMAPPED,no_match
19609169,Bet365,Home Anytime Goal Scorer,Anytime,Miro Muheim,6.5,0.153846,,True,732,,UNMAPPED,no_match
19609169,Bet365,Home First Goal Scorer,First,Miro Muheim,17.0,0.058824,,True,732,,UNMAPPED,no_match
19609169,Bet365,Home Last Goal Scorer,Last,Miro Muheim,17.0,0.058824,,True,732,,UNMAPPED,no_match
19609169,Betano,Home Anytime Goal Scorer,Anytime,Miro Muheim,11.0,0.090909,,True,732,,UNMAPPED,no_match
19609169,Betano,Home First Goal Scorer,First,Miro Muheim,20.0,0.05,,True,732,,UNMAPPED,no_match
19609169,Betano,Home Last Goal Scorer,Last,Miro Muheim,21.0,0.047619,,True,732,,UNMAPPED,no_match
19609128,Bet365,Anytime Goal Scorer,Anytime,Cesar Montes,9.0,0.111111,,True,732,,UNMAPPED,no_match
19609128,Bet365,Anytime Goal Scorer,Anytime,Jin-gyu Kim,8.5,0.117647,,True,732,,UNMAPPED,no_match
19609128,Bet365,Anytime Goal Scorer,Anytime,Tae-Hyeon Kim,17.0,0.058824,,True,732,,UNMAPPED,no_match
19609128,Bet365,Anytime Goal Scorer,Anytime,Yu-Min Cho,21.0,0.047619,,True,732,,UNMAPPED,no_match
19609128,Bet365,First Goal Scorer,First,Cesar Montes,21.0,0.047619,,True,732,,UNMAPPED,no_match
19609128,Bet365,First Goal Scorer,First,Jin-gyu Kim,21.0,0.047619,,True,732,,UNMAPPED,no_match
19609128,Bet365,First Goal Scorer,First,Tae-Hyeon Kim,41.0,0.02439,,True,732,,UNMAPPED,no_match
19609128,Bet365,First Goal Scorer,First,Yu-Min Cho,51.0,0.019608,,True,732,,UNMAPPED,no_match
19609128,Bet365,Last Goal Scorer,Last,Cesar Montes,21.0,0.047619,,True,732,,UNMAPPED,no_match
19609128,Bet365,Last Goal Scorer,Last,Jin-gyu Kim,21.0,0.047619,,True,732,,UNMAPPED,no_match
19609128,Bet365,Last Goal Scorer,Last,Tae-Hyeon Kim,41.0,0.02439,,True,732,,UNMAPPED,no_match
19609128,Bet365,Last Goal Scorer,Last,Yu-Min Cho,51.0,0.019608,,True,732,,UNMAPPED,no_match
19609128,Bet365,Away Anytime Goal Scorer,Anytime,Jin-gyu Kim,8.5,0.117647,,True,732,,UNMAPPED,no_match
19609128,Bet365,Away Anytime Goal Scorer,Anytime,Tae-Hyeon Kim,17.0,0.058824,,True,732,,UNMAPPED,no_match
19609128,Bet365,Away Anytime Goal Scorer,Anytime,Yu-Min Cho,21.0,0.047619,,True,732,,UNMAPPED,no_match
19609128,Bet365,Away First Goal Scorer,First,Jin-gyu Kim,21.0,0.047619,,True,732,,UNMAPPED,no_match
19609128,Bet365,Away First Goal Scorer,First,Tae-Hyeon Kim,41.0,0.02439,,True,732,,UNMAPPED,no_match
19609128,Bet365,Away First Goal Scorer,First,Yu-Min Cho,51.0,0.019608,,True,732,,UNMAPPED,no_match
19609128,Bet365,Away Last Goal Scorer,Last,Jin-gyu Kim,21.0,0.047619,,True,732,,UNMAPPED,no_match
19609128,Bet365,Away Last Goal Scorer,Last,Tae-Hyeon Kim,41.0,0.02439,,True,732,,UNMAPPED,no_match
19609128,Bet365,Away Last Goal Scorer,Last,Yu-Min Cho,51.0,0.019608,,True,732,,UNMAPPED,no_match
19609128,Bet365,Home Anytime Goal Scorer,Anytime,Cesar Montes,9.0,0.111111,,True,732,,UNMAPPED,no_match
19609128,Bet365,Home First Goal Scorer,First,Cesar Montes,21.0,0.047619,,True,732,,UNMAPPED,no_match
19609128,Bet365,Home Last Goal Scorer,Last,Cesar Montes,21.0,0.047619,,True,732,,UNMAPPED,no_match
19609128,Betano,Away Anytime Goal Scorer,Anytime,Kim Jin-gyu,6.4,0.15625,,True,732,,UNMAPPED,no_match
19609128,Betano,Away Anytime Goal Scorer,Anytime,Tae hyeon Kim,30.0,0.033333,,True,732,,UNMAPPED,no_match
19609128,Betano,Away Anytime Goal Scorer,Anytime,Yu-min Cho,30.0,0.033333,,True,732,,UNMAPPED,no_match
19609128,Betano,Away First Goal Scorer,First,Kim Jin-gyu,12.0,0.083333,,True,732,,UNMAPPED,no_match
19609128,Betano,Away First Goal Scorer,First,Tae hyeon Kim,50.0,0.02,,True,732,,UNMAPPED,no_match
19609128,Betano,Away First Goal Scorer,First,Yu-min Cho,50.0,0.02,,True,732,,UNMAPPED,no_match
19609128,Betano,Away Last Goal Scorer,Last,Kim Jin-gyu,12.5,0.08,,True,732,,UNMAPPED,no_match
19609128,Betano,Away Last Goal Scorer,Last,Tae hyeon Kim,50.0,0.02,,True,732,,UNMAPPED,no_match
19609128,Betano,Away Last Goal Scorer,Last,Yu-min Cho,50.0,0.02,,True,732,,UNMAPPED,no_match
19609133,Bet365,Anytime Goal Scorer,Anytime,Alejandro Romero,6.0,0.166667,,True,732,,UNMAPPED,no_match
19609133,Bet365,First Goal Scorer,First,Alejandro Romero,13.0,0.076923,,True,732,,UNMAPPED,no_match
19609133,Bet365,Last Goal Scorer,Last,Alejandro Romero,13.0,0.076923,,True,732,,UNMAPPED,no_match
19609133,Bet365,Away Anytime Goal Scorer,Anytime,Alejandro Romero,6.0,0.166667,,True,732,,UNMAPPED,no_match
19609133,Bet365,Away First Goal Scorer,First,Alejandro Romero,13.0,0.076923,,True,732,,UNMAPPED,no_match
19609133,Bet365,Away Last Goal Scorer,Last,Alejandro Romero,13.0,0.076923,,True,732,,UNMAPPED,no_match
19609133,Betano,Away Anytime Goal Scorer,Anytime,Mauricio Prado,5.0,0.2,,True,732,,UNMAPPED,no_match
19609133,Betano,Away First Goal Scorer,First,Mauricio Prado,8.75,0.114286,,True,732,,UNMAPPED,no_match
19609133,Betano,Away Last Goal Scorer,Last,Mauricio Prado,8.75,0.114286,,True,732,,UNMAPPED,no_match
19609131,Bet365,Anytime Goal Scorer,Anytime,Danilo Da Silva,11.0,0.090909,,True,732,,UNMAPPED,no_match
19609131,Bet365,Anytime Goal Scorer,Anytime,Gabriel Magalhaes,11.0,0.090909,,True,732,,UNMAPPED,no_match
